"x"	"y"	"z"	"r"	"g"	"b"	"a"
"3567"	-0.201888	-0.210334	0.664403	158	165	167	255
"3568"	-0.198688	-0.209619	0.659219	147	154	150	255
"3569"	-0.196356	-0.209904	0.659091	114	120	113	255
"3570"	-0.193693	-0.209787	0.656942	107	110	98	255
"3571"	-0.191365	-0.210071	0.656815	126	127	113	255
"3572"	-0.188237	-0.209348	0.651635	123	123	105	255
"3573"	-0.185608	-0.209227	0.649487	97	97	79	255
"3574"	-0.182834	-0.208902	0.64633	108	107	85	255
"3575"	-0.202677	-0.21329	0.667453	151	158	160	255
"3576"	-0.199125	-0.212157	0.660247	163	170	166	255
"3577"	-0.196117	-0.211629	0.656075	130	136	129	255
"3578"	-0.193626	-0.21171	0.654937	119	122	110	255
"3579"	-0.191794	-0.212605	0.657842	122	124	107	255
"3580"	-0.188982	-0.212277	0.654683	121	121	103	255
"3581"	-0.186344	-0.212152	0.652535	84	84	64	255
"3582"	-0.183407	-0.211615	0.648367	107	107	87	255
"3583"	-0.20399	-0.216879	0.673538	148	155	157	255
"3584"	-0.199734	-0.214906	0.662286	151	158	154	255
"3585"	-0.19655	-0.214163	0.657103	134	138	131	255
"3586"	-0.194057	-0.214241	0.655965	123	124	110	255
"3587"	-0.192713	-0.215764	0.661901	132	132	114	255
"3588"	-0.190372	-0.21605	0.661773	117	117	99	255
"3589"	-0.187557	-0.215714	0.658614	86	88	70	255
"3590"	-0.184291	-0.214754	0.652425	123	125	107	255
"3591"	-0.206877	-0.222372	0.688724	147	156	159	255
"3592"	-0.200516	-0.217875	0.665336	139	146	142	255
"3593"	-0.196985	-0.216701	0.658131	130	134	127	255
"3594"	-0.194655	-0.216985	0.658003	106	107	93	255
"3595"	-0.193798	-0.219154	0.666972	135	135	117	255
"3596"	-0.192732	-0.221119	0.674927	125	125	107	255
"3597"	-0.188456	-0.218889	0.662672	86	88	70	255
"3598"	-0.184711	-0.217283	0.653452	135	137	120	255
"3599"	-0.183309	-0.21883	0.659385	120	123	109	255
"3600"	-0.211695	-0.230262	0.715035	150	159	164	255
"3601"	-0.2013	-0.220858	0.668387	143	150	146	255
"3602"	-0.197589	-0.219456	0.66017	133	139	132	255
"3603"	-0.195254	-0.219741	0.660042	96	97	83	255
"3604"	-0.194887	-0.22257	0.672042	117	116	100	255
"3605"	-0.189834	-0.222723	0.669762	81	84	70	255
"3606"	-0.185287	-0.22003	0.655489	131	136	122	255
"3607"	-0.183575	-0.221167	0.659402	120	125	113	255
"3608"	-0.201569	-0.223217	0.668404	148	155	152	255
"3609"	-0.198025	-0.222007	0.661197	130	136	129	255
"3610"	-0.196188	-0.222935	0.664102	89	90	78	255
"3611"	-0.195814	-0.225798	0.676102	95	97	80	255
"3612"	-0.191852	-0.227456	0.680894	82	83	69	255
"3613"	-0.186177	-0.223219	0.659547	131	136	124	255
"3614"	-0.183688	-0.223288	0.658409	114	119	107	255
"3615"	-0.202183	-0.226009	0.670443	149	156	153	255
"3616"	-0.198801	-0.224997	0.664247	130	138	131	255
"3617"	-0.197125	-0.226151	0.668162	110	114	106	255
"3618"	-0.197238	-0.2297	0.683195	85	88	76	255
"3619"	-0.196266	-0.235517	0.707183	70	73	59	255
"3620"	-0.18707	-0.226429	0.663605	153	160	148	255
"3621"	-0.184108	-0.225841	0.659436	124	131	120	255
"3622"	-0.203317	-0.229468	0.675516	147	154	156	255
"3623"	-0.19958	-0.228002	0.667297	135	143	136	255
"3624"	-0.197729	-0.228949	0.670201	110	116	108	255
"3625"	-0.198006	-0.232758	0.686244	86	91	79	255
"3626"	-0.187808	-0.22944	0.666653	140	149	138	255
"3627"	-0.184528	-0.228399	0.660463	115	121	113	255
"3628"	-0.204454	-0.232953	0.680589	156	163	166	255
"3629"	-0.20036	-0.231024	0.670348	160	168	161	255
"3630"	-0.19783	-0.23109	0.669207	121	127	119	255
"3631"	-0.197453	-0.234051	0.681208	99	104	92	255
"3632"	-0.188391	-0.232242	0.66869	146	155	144	255
"3633"	-0.184795	-0.230738	0.66048	115	123	116	255
"3634"	-0.183822	-0.233043	0.669442	116	122	115	255
"3635"	-0.205942	-0.236914	0.687685	146	155	158	255
"3636"	-0.200629	-0.233387	0.670365	151	158	154	255
"3637"	-0.197594	-0.232775	0.666191	119	121	111	255
"3638"	-0.196733	-0.235091	0.67516	113	116	102	255
"3639"	-0.18929	-0.235508	0.672749	170	174	174	255
"3640"	-0.185371	-0.23353	0.662517	137	145	138	255
"3641"	-0.183939	-0.235178	0.668449	115	121	114	255
"3642"	-0.208825	-0.24273	0.702871	133	142	147	255
"3643"	-0.20107	-0.235978	0.671393	149	156	152	255
"3644"	-0.197862	-0.235128	0.666208	115	117	107	255
"3645"	-0.196838	-0.237239	0.674166	111	112	98	255
"3646"	-0.190823	-0.239711	0.680849	147	153	145	255
"3647"	-0.185948	-0.236333	0.664554	145	151	144	255
"3648"	-0.183904	-0.237079	0.666446	112	118	111	255
"3649"	-0.188587	-0.248179	0.713784	112	118	111	255
"3650"	-0.201339	-0.238343	0.67141	145	153	152	255
"3651"	-0.19813	-0.23748	0.666225	117	121	113	255
"3652"	-0.197275	-0.239844	0.675194	107	110	98	255
"3653"	-0.194258	-0.246739	0.701074	130	133	121	255
"3654"	-0.186683	-0.239378	0.667602	154	158	151	255
"3655"	-0.184019	-0.239201	0.665453	109	113	105	255
"3656"	-0.183918	-0.242979	0.680473	109	113	105	255
"3657"	-0.202124	-0.241407	0.67446	151	159	158	255
"3658"	-0.199075	-0.240764	0.670286	140	148	141	255
"3659"	-0.197878	-0.242686	0.677233	112	115	103	255
"3660"	-0.202868	-0.253497	0.722585	112	115	103	255
"3661"	-0.187419	-0.24244	0.67065	151	155	148	255
"3662"	-0.184134	-0.241318	0.664459	115	119	112	255
"3663"	-0.183439	-0.244194	0.675441	110	114	106	255
"3664"	-0.203084	-0.244722	0.678522	148	158	157	255
"3665"	-0.199684	-0.243598	0.672325	136	143	140	255
"3666"	-0.198317	-0.245304	0.678261	109	114	103	255
"3667"	-0.199543	-0.250797	0.700367	107	112	101	255
"3668"	-0.188313	-0.245754	0.674708	149	153	145	255
"3669"	-0.184709	-0.244142	0.666497	121	125	118	255
"3670"	-0.183559	-0.246334	0.674448	115	116	110	255
"3671"	-0.204045	-0.248059	0.682584	161	169	168	255
"3672"	-0.200293	-0.246443	0.674365	156	163	160	255
"3673"	-0.198255	-0.24721	0.676256	115	120	109	255
"3674"	-0.198013	-0.250609	0.689266	113	116	104	255
"3675"	-0.189522	-0.24957	0.680787	156	161	158	255
"3676"	-0.185285	-0.246977	0.668534	128	134	127	255
"3677"	-0.18368	-0.248468	0.673455	115	119	112	255
"3678"	-0.205528	-0.252139	0.68968	158	167	169	255
"3679"	-0.201074	-0.249539	0.677415	155	162	159	255
"3680"	-0.198191	-0.249105	0.674252	125	127	119	255
"3681"	-0.19763	-0.252054	0.68524	116	119	107	255
"3682"	-0.191205	-0.254147	0.689897	163	168	165	255
"3683"	-0.185862	-0.249822	0.670571	137	143	136	255
"3684"	-0.183648	-0.250354	0.671452	117	121	114	255
"3685"	-0.184846	-0.256493	0.69556	120	121	115	255
"3686"	-0.208053	-0.257718	0.702843	142	151	153	255
"3687"	-0.201687	-0.252408	0.679454	156	163	160	255
"3688"	-0.198462	-0.251478	0.674269	132	136	129	255
"3689"	-0.197574	-0.253967	0.683236	113	115	105	255
"3690"	-0.186749	-0.25317	0.674629	148	153	149	255
"3691"	-0.183766	-0.252474	0.670459	115	119	112	255
"3692"	-0.183336	-0.255967	0.683458	118	122	115	255
"3693"	-0.21284	-0.266568	0.729153	137	146	149	255
"3694"	-0.202471	-0.255534	0.682505	148	155	152	255
"3695"	-0.198901	-0.254097	0.675297	126	130	123	255
"3696"	-0.197848	-0.256364	0.683253	120	122	112	255
"3697"	-0.187639	-0.256538	0.678687	145	150	146	255
"3698"	-0.184036	-0.254838	0.670476	129	133	126	255
"3699"	-0.182864	-0.25712	0.678426	123	127	120	255
"3700"	-0.202745	-0.257928	0.682522	141	148	147	255
"3701"	-0.199172	-0.256472	0.675314	128	134	127	255
"3702"	-0.197956	-0.258511	0.68226	122	124	116	255
"3703"	-0.201427	-0.26781	0.718513	118	120	112	255
"3704"	-0.186208	-0.256161	0.667592	146	153	149	255
"3705"	-0.183393	-0.255693	0.664432	124	132	125	255
"3706"	-0.182688	-0.25875	0.675413	119	121	113	255
"3707"	-0.203018	-0.260321	0.682539	147	154	153	255
"3708"	-0.199275	-0.258595	0.67432	140	146	139	255
"3709"	-0.197897	-0.260399	0.680255	128	130	122	255
"3710"	-0.200079	-0.267771	0.708424	123	125	117	255
"3711"	-0.184149	-0.254709	0.652455	156	165	158	255
"3712"	-0.182289	-0.255753	0.655358	120	129	122	255
"3713"	-0.18236	-0.260109	0.67139	124	126	118	255
"3714"	-0.187055	-0.272629	0.719732	124	126	118	255
"3715"	-0.203292	-0.262715	0.682557	144	151	150	255
"3716"	-0.199546	-0.260967	0.674337	142	146	139	255
"3717"	-0.198004	-0.262532	0.679262	135	135	127	255
"3718"	-0.199707	-0.269212	0.704399	129	129	119	255
"3719"	-0.183169	-0.254972	0.644389	137	149	150	255
"3720"	-0.181179	-0.255765	0.646284	130	141	134	255
"3721"	-0.180979	-0.259646	0.660298	117	124	113	255
"3722"	-0.182179	-0.266111	0.684406	127	120	99	255
"3723"	-0.204253	-0.266138	0.686619	134	141	140	255
"3724"	-0.200325	-0.264112	0.677388	126	130	123	255
"3725"	-0.198777	-0.265692	0.682312	133	135	127	255
"3726"	-0.200315	-0.272181	0.706438	134	135	123	255
"3727"	-0.181136	-0.257545	0.64428	122	126	118	255
"3728"	-0.179592	-0.259124	0.649204	120	118	107	255
"3729"	-0.179498	-0.263308	0.664226	123	120	106	255
"3730"	-0.205906	-0.270622	0.694726	151	158	157	255
"3731"	-0.201445	-0.267794	0.68246	133	139	132	255
"3732"	-0.199718	-0.269127	0.686373	98	102	94	255
"3733"	-0.201745	-0.276465	0.713531	94	98	90	255
"3734"	-0.18416	-0.264559	0.66248	133	141	134	255
"3735"	-0.179252	-0.260381	0.645181	111	113	105	255
"3736"	-0.177101	-0.260923	0.646065	120	120	110	255
"3737"	-0.206529	-0.273573	0.696766	154	161	160	255
"3738"	-0.202058	-0.270713	0.6845	135	142	139	255
"3739"	-0.200661	-0.272584	0.690434	113	115	107	255
"3740"	-0.203509	-0.281313	0.722646	108	110	102	255
"3741"	-0.189348	-0.275378	0.694823	163	170	166	255
"3742"	-0.181932	-0.266921	0.661358	112	118	111	255
"3743"	-0.177513	-0.263487	0.647091	113	113	103	255
"3744"	-0.175063	-0.263502	0.645956	138	136	125	255
"3745"	-0.206807	-0.276004	0.696783	149	155	157	255
"3746"	-0.202503	-0.273377	0.685528	141	148	145	255
"3747"	-0.201105	-0.275265	0.691462	110	112	104	255
"3748"	-0.204124	-0.284346	0.724686	110	112	104	255
"3749"	-0.185076	-0.27435	0.680566	135	141	134	255
"3750"	-0.180156	-0.270081	0.663267	110	112	104	255
"3751"	-0.177078	-0.269023	0.658089	127	127	117	255
"3752"	-0.174887	-0.269575	0.658971	164	162	152	255
"3753"	-0.180426	-0.284935	0.715374	146	144	134	255
"3754"	-0.18056	-0.290358	0.734415	177	175	165	255
"3755"	-0.206912	-0.278167	0.695789	152	158	160	255
"3756"	-0.202608	-0.27551	0.684534	142	147	144	255
"3757"	-0.201382	-0.277682	0.69148	110	112	104	255
"3758"	-0.206062	-0.289541	0.734812	110	112	104	255
"3759"	-0.186412	-0.278634	0.687654	148	155	154	255
"3760"	-0.18251	-0.276218	0.677423	117	121	114	255
"3761"	-0.181295	-0.278677	0.685371	118	122	115	255
"3762"	-0.175072	-0.276543	0.675012	157	156	150	255
"3763"	-0.173522	-0.278465	0.680938	156	155	149	255
"3764"	-0.207537	-0.281136	0.69783	142	148	150	255
"3765"	-0.203224	-0.278451	0.686574	135	140	136	255
"3766"	-0.201827	-0.280371	0.692508	113	115	105	255
"3767"	-0.204699	-0.289357	0.724722	113	115	105	255
"3768"	-0.186688	-0.281042	0.687672	150	157	156	255
"3769"	-0.18338	-0.279694	0.68148	129	133	126	255
"3770"	-0.183037	-0.283819	0.695486	111	112	106	255
"3771"	-0.173103	-0.279482	0.675908	148	149	145	255
"3772"	-0.170177	-0.278671	0.671741	149	152	149	255
"3773"	-0.207816	-0.28357	0.697847	152	159	158	255
"3774"	-0.203671	-0.281129	0.687602	135	140	136	255
"3775"	-0.202273	-0.283065	0.693537	125	127	117	255
"3776"	-0.206146	-0.293783	0.731816	125	127	117	255
"3777"	-0.187421	-0.284279	0.69072	150	157	156	255
"3778"	-0.183654	-0.282086	0.681497	121	124	120	255
"3779"	-0.182728	-0.285142	0.691464	112	113	107	255
"3780"	-0.173581	-0.28743	0.694971	144	151	150	255
"3781"	-0.208618	-0.286832	0.700899	136	143	145	255
"3782"	-0.20429	-0.284088	0.689642	127	133	126	255
"3783"	-0.202888	-0.286041	0.695576	120	122	112	255
"3784"	-0.188613	-0.288367	0.696798	161	167	169	255
"3785"	-0.184528	-0.285594	0.685555	150	154	147	255
"3786"	-0.183005	-0.287561	0.691482	112	113	107	255
"3787"	-0.209073	-0.289552	0.701928	132	138	140	255
"3788"	-0.204567	-0.2865	0.68966	121	126	122	255
"3789"	-0.203336	-0.288748	0.696605	111	113	103	255
"3790"	-0.208222	-0.301349	0.740951	111	113	103	255
"3791"	-0.190269	-0.293331	0.705907	145	151	153	255
"3792"	-0.185255	-0.288842	0.688602	155	158	154	255
"3793"	-0.183283	-0.28998	0.691499	123	124	118	255
"3794"	-0.169007	-0.29231	0.692721	137	143	149	255
"3795"	-0.160913	-0.280099	0.648199	143	149	152	255
"3796"	-0.209528	-0.292278	0.702957	138	142	142	255
"3797"	-0.205016	-0.289194	0.690688	140	141	135	255
"3798"	-0.203954	-0.291743	0.698644	117	117	109	255
"3799"	-0.207848	-0.302768	0.736926	109	109	99	255
"3800"	-0.191776	-0.298059	0.714006	152	158	160	255
"3801"	-0.185833	-0.291821	0.69064	136	141	137	255
"3802"	-0.18356	-0.292399	0.691517	119	120	114	255
"3803"	-0.186654	-0.303521	0.729755	119	120	114	255
"3804"	-0.161048	-0.282117	0.647207	145	151	154	255
"3805"	-0.158993	-0.282971	0.649098	170	174	176	255
"3806"	-0.157421	-0.284977	0.655023	169	176	175	255
"3807"	-0.209984	-0.295009	0.703986	146	146	144	255
"3808"	-0.205293	-0.291609	0.690706	144	143	137	255
"3809"	-0.204403	-0.294464	0.699673	120	118	108	255
"3810"	-0.209141	-0.307016	0.74301	120	118	108	255
"3811"	-0.193903	-0.303977	0.726147	150	156	159	255
"3812"	-0.186412	-0.294811	0.692677	152	157	153	255
"3813"	-0.18369	-0.294531	0.690525	121	122	116	255
"3814"	-0.184616	-0.301439	0.713617	116	118	108	255
"3815"	-0.167394	-0.298031	0.694641	135	144	149	255
"3816"	-0.160652	-0.288468	0.660211	134	140	143	255
"3817"	-0.157564	-0.287011	0.654031	156	158	160	255
"3818"	-0.210091	-0.297172	0.702992	124	121	115	255
"3819"	-0.205743	-0.294311	0.691735	135	133	123	255
"3820"	-0.205023	-0.297477	0.701713	116	112	101	255
"3821"	-0.210605	-0.311584	0.750105	116	112	101	255
"3822"	-0.197268	-0.312274	0.746369	159	165	168	255
"3823"	-0.187295	-0.298392	0.696735	135	140	136	255
"3824"	-0.184116	-0.297237	0.691552	117	121	114	255
"3825"	-0.184318	-0.302756	0.709596	121	121	113	255
"3826"	-0.210372	-0.299619	0.70301	125	122	116	255
"3827"	-0.206194	-0.297018	0.692763	138	134	124	255
"3828"	-0.205645	-0.300502	0.703753	123	119	108	255
"3829"	-0.209561	-0.311833	0.742036	113	111	100	255
"3830"	-0.187726	-0.301116	0.697763	157	162	159	255
"3831"	-0.184245	-0.299363	0.69056	119	123	116	255
"3832"	-0.184017	-0.304051	0.705574	113	113	105	255
"3833"	-0.187866	-0.317254	0.749864	113	113	105	255
"3834"	-0.210654	-0.302066	0.703028	129	132	128	255
"3835"	-0.206473	-0.299438	0.692781	134	134	126	255
"3836"	-0.205927	-0.302951	0.703771	122	120	110	255
"3837"	-0.209854	-0.314384	0.742054	119	116	109	255
"3838"	-0.188613	-0.304732	0.701821	144	150	152	255
"3839"	-0.184672	-0.302074	0.691587	142	146	139	255
"3840"	-0.183567	-0.305029	0.700543	112	112	104	255
"3841"	-0.185575	-0.3145	0.731709	114	112	101	255
"3842"	-0.211641	-0.305693	0.707092	132	137	133	255
"3843"	-0.207099	-0.302449	0.694821	136	136	128	255
"3844"	-0.206209	-0.305401	0.703789	127	124	117	255
"3845"	-0.210484	-0.317527	0.744095	127	124	117	255
"3846"	-0.189198	-0.307773	0.703859	140	146	148	255
"3847"	-0.1851	-0.304791	0.692615	118	122	115	255
"3848"	-0.183115	-0.30598	0.695511	116	114	103	255
"3849"	-0.184138	-0.313442	0.719611	118	116	105	255
"3850"	-0.212277	-0.308746	0.709132	125	130	126	255
"3851"	-0.207552	-0.305172	0.69585	132	132	124	255
"3852"	-0.20632	-0.307553	0.702795	124	122	112	255
"3853"	-0.211116	-0.320681	0.746136	124	122	112	255
"3854"	-0.190547	-0.312327	0.710948	128	135	137	255
"3855"	-0.185978	-0.308416	0.696672	117	123	116	255
"3856"	-0.183542	-0.30871	0.696539	111	113	105	255
"3857"	-0.183848	-0.31473	0.71559	114	116	106	255
"3858"	-0.213092	-0.31211	0.712185	152	155	151	255
"3859"	-0.208355	-0.308502	0.698902	119	119	111	255
"3860"	-0.207117	-0.310902	0.705847	124	122	112	255
"3861"	-0.211074	-0.322641	0.744132	124	122	112	255
"3862"	-0.192206	-0.317525	0.720057	143	150	152	255
"3863"	-0.186558	-0.311455	0.69871	145	150	146	255
"3864"	-0.183969	-0.311446	0.697566	116	120	113	255
"3865"	-0.184568	-0.318126	0.718637	115	117	107	255
"3866"	-0.213909	-0.315491	0.715237	144	147	143	255
"3867"	-0.20881	-0.311242	0.699931	126	126	116	255
"3868"	-0.2074	-0.313358	0.705865	126	127	115	255
"3869"	-0.210692	-0.323983	0.740107	128	127	113	255
"3870"	-0.194636	-0.324299	0.734218	130	139	142	255
"3871"	-0.187591	-0.315423	0.703778	153	160	157	255
"3872"	-0.184545	-0.314494	0.699604	113	119	112	255
"3873"	-0.184855	-0.320617	0.718655	108	112	104	255
"3874"	-0.167132	-0.322108	0.715681	144	147	144	255
"3875"	-0.164394	-0.321789	0.713528	142	145	142	255
"3876"	-0.21455	-0.318582	0.717278	151	154	150	255
"3877"	-0.209267	-0.313988	0.70096	137	137	129	255
"3878"	-0.208028	-0.316426	0.707905	129	130	118	255
"3879"	-0.210647	-0.325917	0.738103	126	127	115	255
"3880"	-0.187873	-0.317875	0.703796	144	151	148	255
"3881"	-0.184531	-0.316317	0.697602	116	122	115	255
"3882"	-0.18398	-0.320633	0.710595	111	115	108	255
"3883"	-0.162486	-0.312438	0.676358	128	131	127	255
"3884"	-0.164432	-0.323645	0.711529	128	131	127	255
"3885"	-0.215371	-0.321992	0.720331	157	160	156	255
"3886"	-0.210075	-0.317356	0.704012	132	131	125	255
"3887"	-0.208829	-0.319813	0.710957	127	127	117	255
"3888"	-0.187855	-0.319704	0.701794	151	154	158	255
"3889"	-0.184219	-0.317505	0.69358	110	112	104	255
"3890"	-0.182955	-0.320294	0.701525	115	116	104	255
"3891"	-0.184077	-0.3284	0.726632	115	116	104	255
"3892"	-0.172554	-0.326163	0.714981	144	145	141	255
"3893"	-0.164758	-0.313589	0.67348	133	134	128	255
"3894"	-0.163014	-0.315447	0.678393	136	139	135	255
"3895"	-0.215125	-0.323553	0.717315	151	154	151	255
"3896"	-0.210358	-0.319807	0.70403	137	136	130	255
"3897"	-0.209633	-0.323217	0.714009	128	128	120	255
"3898"	-0.178822	-0.284058	0.583086	139	142	148	255
"3899"	-0.176052	-0.283063	0.578927	158	157	161	255
"3900"	-0.187683	-0.321208	0.698781	151	150	154	255
"3901"	-0.18435	-0.319615	0.692588	137	136	112	255
"3902"	-0.182654	-0.321481	0.697504	124	124	94	255
"3903"	-0.181647	-0.324926	0.707467	140	137	117	255
"3904"	-0.181148	-0.329639	0.721465	149	145	128	255
"3905"	-0.171004	-0.318233	0.68284	145	142	135	255
"3906"	-0.16741	-0.315675	0.673627	126	125	119	255
"3907"	-0.16646	-0.319445	0.684595	127	128	122	255
"3908"	-0.214699	-0.324785	0.713287	164	165	161	255
"3909"	-0.210818	-0.322572	0.705059	162	161	155	255
"3910"	-0.209747	-0.32538	0.713015	131	128	121	255
"3911"	-0.178257	-0.284612	0.578048	139	146	143	255
"3912"	-0.174701	-0.282025	0.568837	130	125	118	255
"3913"	-0.188117	-0.323963	0.699809	135	133	133	255
"3914"	-0.184332	-0.321404	0.690585	129	118	95	255
"3915"	-0.181035	-0.31979	0.684394	131	126	96	255
"3916"	-0.177913	-0.318491	0.679214	142	136	119	255
"3917"	-0.174818	-0.317189	0.674035	138	135	119	255
"3918"	-0.172716	-0.318112	0.675924	134	130	119	255
"3919"	-0.171823	-0.321905	0.686895	146	144	134	255
"3920"	-0.171269	-0.326662	0.70089	144	141	134	255
"3921"	-0.214271	-0.325996	0.709258	77	77	69	255
"3922"	-0.21075	-0.324393	0.703054	62	60	50	255
"3923"	-0.209167	-0.326271	0.707977	127	125	115	255
"3924"	-0.182567	-0.294684	0.603332	85	86	80	255
"3925"	-0.175423	-0.285074	0.571884	92	88	71	255
"3926"	-0.174263	-0.28724	0.577832	110	104	87	255
"3927"	-0.182807	-0.309515	0.647426	68	65	51	255
"3928"	-0.184754	-0.318737	0.675583	92	88	71	255
"3929"	-0.182225	-0.318704	0.674443	114	108	91	255
"3930"	-0.178968	-0.31707	0.668254	148	141	121	255
"3931"	-0.176319	-0.316713	0.666105	84	77	57	255
"3932"	-0.175233	-0.319883	0.675062	78	72	55	255
"3933"	-0.177006	-0.329802	0.705214	78	72	55	255
"3934"	-0.214199	-0.327823	0.707253	54	52	41	255
"3935"	-0.210505	-0.325884	0.700038	119	115	104	255
"3936"	-0.207542	-0.325218	0.69687	127	125	114	255
"3937"	-0.205963	-0.32711	0.701793	128	126	115	255
"3938"	-0.176788	-0.289424	0.578974	104	100	83	255
"3939"	-0.175453	-0.291286	0.58391	118	111	91	255
"3940"	-0.179047	-0.30345	0.621174	118	112	95	255
"3941"	-0.183812	-0.318538	0.667519	118	112	95	255
"3942"	-0.182799	-0.321723	0.67648	114	107	87	255
"3943"	-0.180269	-0.321687	0.67534	127	120	100	255
"3944"	-0.177889	-0.321973	0.67521	120	110	91	255
"3945"	-0.178196	-0.328405	0.694261	85	75	56	255
"3946"	-0.209552	-0.326071	0.692975	127	124	108	255
"3947"	-0.203998	-0.320561	0.674638	132	131	115	255
"3948"	-0.1958	-0.309879	0.640127	50	52	35	255
"3949"	-0.196719	-0.316288	0.659212	41	43	26	255
"3950"	-0.195049	-0.317861	0.663128	42	42	24	255
"3951"	-0.185685	-0.304231	0.619536	53	50	29	255
"3952"	-0.180245	-0.298021	0.599202	109	100	79	255
"3953"	-0.181225	-0.304766	0.619292	125	116	93	255
"3954"	-0.184582	-0.316716	0.655542	125	116	93	255
"3955"	-0.186067	-0.325116	0.680669	130	119	98	255
"3956"	-0.185621	-0.329631	0.693668	124	115	94	255
"3957"	-0.209833	-0.328494	0.692993	135	133	115	255
"3958"	-0.200614	-0.316112	0.653417	128	127	111	255
"3959"	-0.193491	-0.307283	0.624975	28	30	13	255
"3960"	-0.188545	-0.302343	0.608675	43	43	25	255
"3961"	-0.186677	-0.303259	0.610576	52	51	29	255
"3962"	-0.184472	-0.303523	0.610456	98	82	59	255
"3963"	-0.187413	-0.314237	0.642675	98	82	59	255
"3964"	-0.190657	-0.325952	0.677917	98	82	59	255
"3965"	-0.205946	-0.327931	0.682764	132	132	114	255
"3966"	-0.200971	-0.323299	0.667464	112	114	97	255
"3967"	-0.195908	-0.318329	0.651157	26	28	10	255
